platform,source_id,source_title,content,like_count,ctime,ctime_str,member_level,reply_count,page,user_name,comment_id,keyword,cleaned_content,sentiment,score,positive_hits,negative_hits,confidence,intensity,method,reason
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,还好等级降了 高层小区的窗户 是那种很沉闷的 呼呼声 睡不着了,849,1783787235,2026-07-12 00:27:15,6,24,1,山之野人,305746449857,台风巴威登陆,还好等级降了高层小区的窗户是那种很沉闷的呼呼声睡不着了,neutral,-0.1,[],[],0.85,weak,hybrid,中性描述，略感困扰
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,河南 0 点 46 室外的温湿度，走一圈身上就湿了,1095,1783791400,2026-07-12 01:36:40,6,378,1,冲天飞虎,305752097937,台风巴威登陆,河南0点46室外的温湿度，走一圈身上就湿了,neutral,0.0,[],[],0.85,weak,hybrid,客观陈述天气
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,看到江浙沪同胞们说这次巴威台风登陆比预想差很多，真的为你们感到庆幸，我们广西台风刚受灾真的很惨，还有朋友在江浙沪那边，听说17级台风要到你们那真的担心死了，还好还好,817,1783829425,2026-07-12 12:10:25,4,49,1,不懂取名字的NPC,305788560065,台风巴威登陆,看到江浙沪同胞们说这次巴威台风登陆比预想差很多，真的为你们感到庆幸，我们广西台风刚受灾真的很惨，还有朋友在江浙沪那边，听说17级台风要到你们那真的担心死了，还好还好,positive,0.8,[],['担心'],0.85,strong,hybrid,表达庆幸和关心，情感积极
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,有没有浙江的战地记者通报下情况，巴威的破坏力真那么恐怖吗[笑哭],1138,1783819720,2026-07-12 09:28:40,4,502,1,bili_64029447852,305771793921,台风巴威登陆,有没有浙江的战地记者通报下情况，巴威的破坏力真那么恐怖吗[笑哭],negative,-1.0,[],['恐怖'],0.8,strong,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,突然意识到，这台风可能对城里人没什么，但是对农业会是很大打击啊[笑哭],927,1783789546,2026-07-12 01:05:46,6,25,1,爱喝牛奶的小能,308942967968,台风巴威登陆,突然意识到，这台风可能对城里人没什么，但是对农业会是很大打击啊[笑哭],negative,-1.0,[],['打击'],0.8,strong,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,原相机[doge_金箍],672,1783793307,2026-07-12 02:08:27,6,24,1,逆袭卐小欣,308947349792,台风巴威登陆,原相机[doge_金箍],neutral,0.0,[],[],0.85,weak,hybrid,纯描述，无情感倾向
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,北京已经湿成南方了[藏狐]已经在选购除湿机了[大哭],1003,1783796227,2026-07-12 02:57:07,6,97,1,Justfly931,308949883280,台风巴威登陆,北京已经湿成南方了[藏狐]已经在选购除湿机了[大哭],negative,-0.3,[],[],0.85,moderate,hybrid,抱怨潮湿，略带无奈
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,台风强度减弱是值得庆幸的事情，本不应该作为贬低嘲讽的话端[保佑],799,1783790085,2026-07-12 01:14:45,5,11,1,宜冬-,308943577104,台风巴威登陆,台风强度减弱是值得庆幸的事情，本不应该作为贬低嘲讽的话端[保佑],positive,0.6,['值得'],[],0.85,strong,hybrid,呼吁理性，表达庆幸
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,坐标上海，现在出门可以直接体验创造模式，雨基本横着掉下来,536,1783786632,2026-07-12 00:17:12,4,107,1,北纬28度的漩心,308938512128,台风巴威登陆,坐标上海，现在出门可以直接体验创造模式，雨基本横着掉下来,neutral,0.0,[],[],0.85,weak,hybrid,客观描述天气现象
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,魔都结界发力了[tv_目瞪口呆]凌晨出来一趟地都是半干的，骑了十几分钟车身上都没湿,644,1783803300,2026-07-12 04:55:00,6,78,1,环三亚甲基三硝基胺,305759952369,台风巴威登陆,魔都结界发力了[tv_目瞪口呆]凌晨出来一趟地都是半干的，骑了十几分钟车身上都没湿,positive,0.5,[],[],0.85,moderate,hybrid,调侃中带庆幸，情感偏正面
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,有没有温州的朋友说说温州现在情况咋样呀[给心心],519,1783787573,2026-07-12 00:32:53,4,225,1,年华昭昭,305746944913,台风巴威登陆,有没有温州的朋友说说温州现在情况咋样呀[给心心],neutral,0.0,[],[],0.85,weak,hybrid,纯询问，无情感倾向
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,南方人在大西北体验到了细雨绵绵如春寒料峭的天气 这对吗[思考],495,1783786972,2026-07-12 00:22:52,6,17,2,-Xuanlyx-,305745989633,台风巴威登陆,南方人在大西北体验到了细雨绵绵如春寒料峭的天气这对吗[思考],neutral,0.0,[],[],0.85,weak,hybrid,客观描述加疑问，无明确情感
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,这就是？紫气东来？？？,533,1783786222,2026-07-12 00:10:22,6,14,2,浪味味味仙丶,305744714129,台风巴威登陆,这就是？紫气东来？？？,negative,-0.5,[],[],0.85,moderate,hybrid,反问句式表达质疑和讽刺
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,🚨中气爱十一级预警🚨,454,1783786961,2026-07-12 00:22:41,6,2,2,Rubiscao,308939074832,台风巴威登陆,🚨中气爱十一级预警🚨,neutral,0.0,[],[],0.85,weak,hybrid,中性引用预警信息
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,这台风难道是灵珠的来着，带来降温和水分还没造成什么损害[笑哭],643,1783818840,2026-07-12 09:14:00,6,131,2,友好的邻居疯狐狸,308965121632,台风巴威登陆,这台风难道是灵珠的来着，带来降温和水分还没造成什么损害[笑哭],positive,0.6,[],['损害'],0.85,strong,hybrid,调侃中表达庆幸，情感正面
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,我在玉环很难绷，风真的好大，我们玉环其实是个岛来的……也是台风登陆海岛的经典雷霆组合了（虽然雨很大，但我们这边前两天已经开闸放水了，目前没有被淹的风险）就是风很大，无法出门的程度，出门能0成本学会怎么飞……,408,1783792662,2026-07-12 01:57:42,3,23,2,橘黄色神秘大蘑菇,305753523185,台风巴威登陆,我在玉环很难绷，风真的好大，我们玉环其实是个岛来的……也是台风登陆海岛的经典雷霆组合了（虽然雨很大，但我们这边前两天已经开闸放水了，目前没有被淹的风险）就是风很大，无法出门的程度，出门能0成本学会怎么飞……,negative,-0.4,[],['风险'],0.85,moderate,hybrid,抱怨风大，但带理性描述
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,台州已经鬼哭狼嚎了，风声跟雷声一样响亮，关键还是连续的。目前生命无忧，但是精神不佳，有点吓人。,501,1783786521,2026-07-12 00:15:21,5,78,2,道法成空,308938213360,台风巴威登陆,台州已经鬼哭狼嚎了，风声跟雷声一样响亮，关键还是连续的。目前生命无忧，但是精神不佳，有点吓人。,negative,-0.7,['吓人'],[],0.85,strong,hybrid,表达恐惧和精神困扰
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,这个点没睡觉还在看中气爱是这个[支持][doge],708,1783786565,2026-07-12 00:16:05,5,61,2,红颜Time,305745450129,台风巴威登陆,这个点没睡觉还在看中气爱是这个[支持][doge],neutral,0.0,[],['支持'],0.9,weak,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,坐标宁波鄞州，现在只有一点点风，雨都不下了。对于本次巴威，登陆前有效促进内需，拉动零售业经济；实际登录后对公众财产造成近乎微弱影响，综合评价给到夯中之夯[doge]。,351,1783819290,2026-07-12 09:21:30,6,20,2,play1style,305771034369,台风巴威登陆,坐标宁波鄞州，现在只有一点点风，雨都不下了。对于本次巴威，登陆前有效促进内需，拉动零售业经济；实际登录后对公众财产造成近乎微弱影响，综合评价给到夯中之夯[doge]。,negative,-0.53,[],['doge_sarcasm'],0.8,moderate,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,手机很难拍出到底有多红，拍这两张的时候是七点半，天已经变得很紫了，六点半左右天真的是红色的，像操场塑胶跑道的那种红色[跪了],382,1783786677,2026-07-12 00:17:57,6,7,2,丕定逍遥宗副宗主,308938462240,台风巴威登陆,手机很难拍出到底有多红，拍这两张的时候是七点半，天已经变得很紫了，六点半左右天真的是红色的，像操场塑胶跑道的那种红色[跪了],neutral,0.0,[],[],0.85,weak,hybrid,客观描述天色变化
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,虽然是大家感觉没有这么猛，但实际上是防患于未然拉满了，水库提前泄洪，人员提前撤离，能拆的广告牌都拆了，能做的措施都做了，为的就是减少损失，真不是过度响应，真发洪水有人受灾，那就不是几辆大巴能安排好的了,315,1783844550,2026-07-12 16:22:30,6,7,2,Tom是个弟弟,305816324273,台风巴威登陆,虽然是大家感觉没有这么猛，但实际上是防患于未然拉满了，水库提前泄洪，人员提前撤离，能拆的广告牌都拆了，能做的措施都做了，为的就是减少损失，真不是过度响应，真发洪水有人受灾，那就不是几辆大巴能安排好的了,positive,0.7,[],[],0.85,strong,hybrid,理性分析并肯定预防措施
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,坐标玉环市，确实风雨比较大，但感觉没有灾害的风险,347,1783787191,2026-07-12 00:26:31,4,23,2,致幻如渊,308939354784,台风巴威登陆,坐标玉环市，确实风雨比较大，但感觉没有灾害的风险,neutral,0.0,['确实'],['风险'],0.8,weak,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,头一次见大晚上九十以上的湿度还有半夜两点升温的[笑哭],345,1783790114,2026-07-12 01:15:14,6,17,2,哈七米露南北绿豆,308943592128,台风巴威登陆,头一次见大晚上九十以上的湿度还有半夜两点升温的[笑哭],neutral,0.0,[],[],0.85,weak,hybrid,客观描述异常天气现象
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,大家务必小心！祝一切顺利！再给你们看看我的猫猫,678,1783787319,2026-07-12 00:28:39,6,18,2,想吃蹄包面,305746586625,台风巴威登陆,大家务必小心！祝一切顺利！再给你们看看我的猫猫,positive,0.8,[],[],0.85,strong,hybrid,表达关心和祝福，情感积极
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,后面还跟了四个台风胚胎没绷住.,304,1783804664,2026-07-12 05:17:44,6,9,2,小城谣丶,305760519185,台风巴威登陆,后面还跟了四个台风胚胎没绷住.,negative,-0.4,[],[],0.85,moderate,hybrid,表达对后续台风的担忧
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,原来这就是南方朋友们常说的湿冷吗？受教了。,276,1783851674,2026-07-12 18:21:14,5,45,2,阿FO的奇妙冒险,309026886768,台风巴威登陆,原来这就是南方朋友们常说的湿冷吗？受教了。,neutral,0.0,[],[],0.85,weak,hybrid,客观学习体验，无情感倾向
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,广西钦州下辖村镇灾情严重，条件允许的话有能力的B友可以伸一把援手。,966,1783786860,2026-07-12 00:21:00,5,11,2,南北_西东,308938791344,台风巴威登陆,广西钦州下辖村镇灾情严重，条件允许的话有能力的B友可以伸一把援手。,positive,0.6,[],[],0.85,strong,hybrid,呼吁援助，表达关心
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,玉环公安、消防、应急救援人员从昨天开始到今天一直在守护人民群众生命财产，路上随处可见公安消防救援人员在处理险情。温州乐清、楠溪江、永嘉和临海大田街道被被淹了，不知道人员伤亡情况，希望大家都能平平安安的[保佑],315,1783828776,2026-07-12 11:59:36,6,1,2,草心酱,305787026801,台风巴威登陆,玉环公安、消防、应急救援人员从昨天开始到今天一直在守护人民群众生命财产，路上随处可见公安消防救援人员在处理险情。温州乐清、楠溪江、永嘉和临海大田街道被被淹了，不知道人员伤亡情况，希望大家都能平平安安的[保佑],positive,1.0,"['救援', '救援', '希望']",[],0.95,strong,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,路徑完全避開了，台灣沒有那麼嚴重，花蓮台東也因為背風坡完全無雨,421,1783786259,2026-07-12 00:10:59,5,12,2,反串的樂子人,305744961649,台风巴威登陆,路徑完全避開了，台灣沒有那麼嚴重，花蓮台東也因為背風坡完全無雨,neutral,0.0,[],[],0.85,weak,hybrid,客观描述台风路径和影响
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,有些人就别马后炮了，天气系统本来就是混沌系统，预测很难达到精准的，一般只能提前几天预测，干空气冲击风眼的影响也只能在有一定程度变化后才能分析出来。虽然确实有不少营销号把巴威吹得神乎其神，但我认为中气爱这边基于天气系统的分析还算得上准确，一直在看的人都应该能知道巴威的风力减弱了，应该有点心理准备了。再说了台风主要的影响也不是只有风力的破坏，防灾减灾的准备做多一点也不为过。当然，我也认为确实要抵制那些说巴威一直在加强渲染紧张情绪的营销号就是了，而且最好还是以官方为准。,484,1783824658,2026-07-12 10:50:58,4,33,2,只因多看了你一哦,305779530145,台风巴威登陆,有些人就别马后炮了，天气系统本来就是混沌系统，预测很难达到精准的，一般只能提前几天预测，干空气冲击风眼的影响也只能在有一定程度变化后才能分析出来。虽然确实有不少营销号把巴威吹得神乎其神，但我认为中气爱这边基于天气系统的分析还算得上准确，一直在看的人都应该能知道巴威的风力减弱了，应该有点心理准备了。再说了台风主要的影响也不是只有风力的破坏，防灾减灾的准备做多一点也不为过。当然，我也认为确实要抵制那些说巴威一直在加强渲染紧张情绪的营销号就是了，而且最好还是以官方为准。,negative,-0.11,"['确实', '一般']","['确实', '抵制']",0.95,weak,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,还好是13级台风登陆，不敢想要是真的以减弱前17级台风登陆会有多大影响，怕是半个中国都要受他影响围着他转了[笑哭],246,1783788994,2026-07-12 00:56:34,6,9,2,此用户末注销,308942067392,台风巴威登陆,还好是13级台风登陆，不敢想要是真的以减弱前17级台风登陆会有多大影响，怕是半个中国都要受他影响围着他转了[笑哭],neutral,0.1,[],[],0.85,weak,hybrid,庆幸中带调侃，略偏正面
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,密码的风好大啊 给我吹醒了 高层 楼都在晃。。感觉风力跟贝碧嘉差不多了,344,1783787313,2026-07-12 00:28:33,6,87,3,神-秘-跳-高-男,308939611552,台风巴威登陆,密码的风好大啊给我吹醒了高层楼都在晃。。感觉风力跟贝碧嘉差不多了,negative,-0.3,[],[],0.85,moderate,hybrid,抱怨风大影响睡眠
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,能完全预测天灾的那叫大祭司，不叫气象爱好者，十防九空是最好的结果了，我们这儿风还挺大吵得要死[捂脸]不过比我想象中好不少,221,1783822548,2026-07-12 10:15:48,6,5,3,Mo墨了个兮,305776105617,台风巴威登陆,能完全预测天灾的那叫大祭司，不叫气象爱好者，十防九空是最好的结果了，我们这儿风还挺大吵得要死[捂脸]不过比我想象中好不少,positive,0.3,[],[],0.85,moderate,hybrid,理性接受预测误差，表达庆幸
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,在台风中心路径上…我该怎么办,227,1783788835,2026-07-12 00:53:55,5,73,3,敗犬小更科,308941884368,台风巴威登陆,在台风中心路径上…我该怎么办,negative,-0.5,[],[],0.85,moderate,hybrid,表达担忧和求助
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,你以为这就结束了？不，这只是开始，甚至是开始的开始。巴威后面，还有4个“小台风”在发育…,251,1783786610,2026-07-12 00:16:50,6,26,3,明亮的路灯-,305745523137,台风巴威登陆,你以为这就结束了？不，这只是开始，甚至是开始的开始。巴威后面，还有4个“小台风”在发育…,negative,-0.4,[],[],0.85,moderate,hybrid,警告后续台风，带负面担忧
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,杭州现在风可大了，看天气预报是8级（11.3m/s左右），家里就留了一扇窗，门被吹的呼呼作响，凌晨3点给我吵醒了，还好房子质量行，算是二十年来在杭州见过的最大的台风[笑哭],187,1783799847,2026-07-12 03:57:27,4,82,3,镜中繁花凋落,308952134816,台风巴威登陆,杭州现在风可大了，看天气预报是8级（11.3m/s左右），家里就留了一扇窗，门被吹的呼呼作响，凌晨3点给我吵醒了，还好房子质量行，算是二十年来在杭州见过的最大的台风[笑哭],neutral,0.0,[],[],0.85,weak,hybrid,客观描述经历，略带调侃
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,再次提醒所有被台风影响到的朋友们，特别是台风眼路径上的朋友，台风过境的时候可能会出现突然风停了的情况，但注意这不是台风已经过去了，这个是你正处在台风的最中心位置！！风停了这种情况只会短暂的出现十几分钟到几十分钟，然后会立刻回到狂风大作的状态！所以一定一定一定要远离门窗！！不要有任何的侥幸心理！！特别是家住高层的朋友们，如果实在没有办法的话就躲进卫生间里！千万千万不要靠近门窗！！,233,1783789071,2026-07-12 00:57:51,6,4,3,lbuprofenCapsule,305749202529,台风巴威登陆,再次提醒所有被台风影响到的朋友们，特别是台风眼路径上的朋友，台风过境的时候可能会出现突然风停了的情况，但注意这不是台风已经过去了，这个是你正处在台风的最中心位置！！风停了这种情况只会短暂的出现十几分钟到几十分钟，然后会立刻回到狂风大作的状态！所以一定一定一定要远离门窗！！不要有任何的侥幸心理！！特别是家住高层的朋友们，如果实在没有办法的话就躲进卫生间里！千万千万不要靠近门窗！！,positive,0.6,['实在'],[],0.85,strong,hybrid,善意提醒，关心他人安全
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,分享一下苏州昆山。下午左右看到及其淡，但是偏红紫色的云。晚上11:00左右开始起大风包括现在窗户外面一直哗啦啦的响,155,1783786281,2026-07-12 00:11:21,6,60,3,小冷同学L,308937924240,台风巴威登陆,分享一下苏州昆山。下午左右看到及其淡，但是偏红紫色的云。晚上11:00左右开始起大风包括现在窗户外面一直哗啦啦的响,neutral,0.0,[],[],0.85,weak,hybrid,客观描述天气现象
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,总有嘉豪觉得在评论区说就这[笑哭],655,1783786185,2026-07-12 00:09:45,6,69,3,有限的馒头2233,305744692785,台风巴威登陆,总有嘉豪觉得在评论区说就这[笑哭],negative,-0.3,[],[],0.85,moderate,hybrid,讽刺他人轻视台风
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,疑惑的挠了挠头，这玩意儿不是说贼猛吗？我买了四个充电宝，两个星期吃的[笑哭]算了算了，防范于未然,143,1783825831,2026-07-12 11:10:31,5,46,3,缘分天空我们相遇,308976597584,台风巴威登陆,疑惑的挠了挠头，这玩意儿不是说贼猛吗？我买了四个充电宝，两个星期吃的[笑哭]算了算了，防范于未然,neutral,0.0,[],[],0.85,weak,hybrid,自嘲准备过度，理性接受
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,超市零食店成为台风最大受益者,128,1783825715,2026-07-12 11:08:35,6,7,3,漫见晨星,305781186993,台风巴威登陆,超市零食店成为台风最大受益者,neutral,0.0,[],[],0.85,weak,hybrid,调侃性客观陈述
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,坐标温州，台风并非毫无威胁，我这边停电超过十五个小时，狂风暴雨对农村的威胁是很大的，如果真的所有人都毫无损失那它就不会被称为台风了,126,1783850620,2026-07-12 18:03:40,6,4,3,香草奶油芝士起司饼,305827563633,台风巴威登陆,坐标温州，台风并非毫无威胁，我这边停电超过十五个小时，狂风暴雨对农村的威胁是很大的，如果真的所有人都毫无损失那它就不会被称为台风了,negative,-0.25,['威胁'],['威胁'],0.8,moderate,rule,
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,巴威原本绝对不弱的，你可以看一看巴威在塞班和阿加尼亚的视频，要不是有热带干空气，绝对不至于变成这样，不要小瞧任何一个自然灾害。😂目前来讲，能够阻止极端天气本身的就只有地球本身，这次算是不幸中的万幸了，要是真的17级登陆，那就完全笑不出来了。,135,1783841646,2026-07-12 15:34:06,5,3,3,okok我觉得可以哦,309007870160,台风巴威登陆,巴威原本绝对不弱的，你可以看一看巴威在塞班和阿加尼亚的视频，要不是有热带干空气，绝对不至于变成这样，不要小瞧任何一个自然灾害。😂目前来讲，能够阻止极端天气本身的就只有地球本身，这次算是不幸中的万幸了，要是真的17级登陆，那就完全笑不出来了。,positive,0.4,[],[],0.85,moderate,hybrid,理性科普并表达庆幸
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,今天是我生日，有陌生人能祝福我吗[洛天依八音奇响_咪],451,1783786245,2026-07-12 00:10:45,5,139,3,盟指の白月光,305744887873,台风巴威登陆,今天是我生日，有陌生人能祝福我吗[洛天依八音奇响_咪],positive,0.5,[],[],0.85,moderate,hybrid,期待祝福，情感积极
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,感觉巴威就核心风圈是凉快的,123,1783792980,2026-07-12 02:03:00,6,7,3,艦これ_吹雪,305753841137,台风巴威登陆,感觉巴威就核心风圈是凉快的,neutral,0.0,[],[],0.85,weak,hybrid,中性描述感受
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,好家伙，登录前两天武汉政府那是全力防风防雨的备战，停工停产的…结果一滴雨没下，风到时刮了会，微风[笑哭],122,1783832998,2026-07-12 13:09:58,6,24,3,SNKtk,305796039953,台风巴威登陆,好家伙，登录前两天武汉政府那是全力防风防雨的备战，停工停产的…结果一滴雨没下，风到时刮了会，微风[笑哭],neutral,0.0,[],[],0.85,weak,hybrid,调侃性客观描述
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,左半圆风圈消失，但是小心暴雨,165,1783786427,2026-07-12 00:13:47,6,8,3,德克萨斯的狗i,308938116512,台风巴威登陆,左半圆风圈消失，但是小心暴雨,neutral,0.0,[],[],0.85,weak,hybrid,客观提醒天气变化
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,来吧，无所畏惧了,89,1783786171,2026-07-12 00:09:31,6,1,3,小牛牛做了错饭,305744684641,台风巴威登陆,来吧，无所畏惧了,positive,0.6,[],[],0.85,strong,hybrid,表达勇敢面对的态度
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,微距了，一门三至尊,88,1783796108,2026-07-12 02:55:08,5,1,3,狡猾的食人魔,308949820960,台风巴威登陆,微距了，一门三至尊,neutral,0.0,[],[],0.85,weak,hybrid,无法判断具体含义
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,重庆39°+七八十的湿度[微笑],85,1783793591,2026-07-12 02:13:11,6,39,3,哔麗哔孋,305754394929,台风巴威登陆,重庆39°+七八十的湿度[微笑],negative,-0.4,[],[],0.85,moderate,hybrid,抱怨高温高湿天气
bilibili,BV1pLNA6tEFo,特大暴雨来了：台风巴威登陆浙江玉环，危险的暴雨才刚刚开始,坐标台州，目前外面风很大，窗户一直在响，外面的挡风木板都时不时给吹的向里凹了，已经完全不敢睡了[笑哭],84,1783786449,2026-07-12 00:14:09,6,10,3,重生之勾栏听曲,305745115873,台风巴威登陆,坐标台州，目前外面风很大，窗户一直在响，外面的挡风木板都时不时给吹的向里凹了，已经完全不敢睡了[笑哭],negative,-0.7,[],[],0.85,strong,hybrid,描述台风危险，表达恐惧不安
bilibili,BV122NA6KE3N,巴威台风登陆在即！温岭石塘掀起近5层楼高巨浪【7.11日】,这温州最精了，多少年了台风全让台州和福建登陆了[doge],39,1783786102,2026-07-12 00:08:22,6,4,1,城武的忧郁凤梨罐头,308937505424,台风巴威登陆,这温州最精了，多少年了台风全让台州和福建登陆了[doge],neutral,0.0,[],[],0.85,weak,hybrid,调侃语气，客观陈述现象
bilibili,BV122NA6KE3N,巴威台风登陆在即！温岭石塘掀起近5层楼高巨浪【7.11日】,都说这17级台风特别猛，甚至还有人劝我去其他省躲一躲，我当场就笑了，区区17级，我就在温州硬抗又如何[笑哭],249,1783785417,2026-07-11 23:56:57,6,13,1,我才是空白情诗,305743349777,台风巴威登陆,都说这17级台风特别猛，甚至还有人劝我去其他省躲一躲，我当场就笑了，区区17级，我就在温州硬抗又如何[笑哭],positive,0.6,[],[],0.85,strong,hybrid,自信乐观，调侃应对台风
bilibili,BV122NA6KE3N,巴威台风登陆在即！温岭石塘掀起近5层楼高巨浪【7.11日】,什么玩意 17 18级的 准备了半天比往年的都不如[辣眼睛],2,1783848279,2026-07-12 17:24:39,2,0,1,快乐曲奇1,305823099297,台风巴威登陆,什么玩意1718级的准备了半天比往年的都不如[辣眼睛],negative,-0.5,[],[],0.85,moderate,hybrid,失望抱怨台风不如预期
bilibili,BV122NA6KE3N,巴威台风登陆在即！温岭石塘掀起近5层楼高巨浪【7.11日】,我家对面洗车场路边花坛的大树被台风直接整根扯出来了，直接拔出来啊WC了[笑哭],2,1783845250,2026-07-12 16:34:10,5,0,1,逝我无我,305817701537,台风巴威登陆,我家对面洗车场路边花坛的大树被台风直接整根扯出来了，直接拔出来啊WC了[笑哭],negative,-0.6,[],[],0.85,strong,hybrid,描述破坏场景，表达震惊
bilibili,BV122NA6KE3N,巴威台风登陆在即！温岭石塘掀起近5层楼高巨浪【7.11日】,都说这17级台风特别猛，甚至还有人劝我去其他省躲一躲，我当场就笑了，区区17级，我就在浙江硬抗又如何[doge][doge][doge],46,1783787934,2026-07-12 00:38:54,5,3,1,想跑马的阿徐,305747610481,台风巴威登陆,都说这17级台风特别猛，甚至还有人劝我去其他省躲一躲，我当场就笑了，区区17级，我就在浙江硬抗又如何[doge][doge][doge],negative,-0.27,[],[],0.9,moderate,rule,
